_id,name,url,street_address,city,state,zip_code,country,phone_number,open_hours,latitude,longitude,Open/Closed,Pharmacy Open,Online Grocery Pickup Service Offered,Online Grocery Pickup Status,Grocery Delivery Service Offered,Grocery Delivery Service Status
64db2305ffa6d4b980a3f48a,Crowley Supercenter,https://www.walmart.com/store/310/crowley-la/details,729 Odd Fellows Rd,Crowley,LA,70526,US,337-783-6387,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",30.233198,-92.36465,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f48c,Franklin Store,https://www.walmart.com/store/311/franklin-la/details,200 Northwest Blvd,Franklin,LA,70538,US,337-828-2418,"monday - friday : 06:00-23:00, saturday : 06:00-23:00, sunday : 06:00-23:00",29.814155,-91.51306,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f48d,High Ridge Supercenter,https://www.walmart.com/store/313/high-ridge-mo/details,2700 Ridge Point Dr,High Ridge,MO,63049,US,636-375-3201,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",38.462144,-90.521836,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f48e,Fayetteville Supercenter,https://www.walmart.com/store/314/fayetteville-tn/details,1224 Huntsville Hwy,Fayetteville,TN,37334,US,931-433-3010,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.136734,-86.564496,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f48f,Ville Platte Supercenter,https://www.walmart.com/store/312/ville-platte-la/details,891 E Lasalle St,Ville Platte,LA,70586,US,337-363-5623,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",30.687254,-92.260969,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f492,Raymore Supercenter,https://www.walmart.com/store/319/raymore-mo/details,2015 W Foxwood Dr,Raymore,MO,64083,US,816-322-5455,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",38.809975,-94.495531,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f493,Attalla Supercenter,https://www.walmart.com/store/316/attalla-al/details,973 Gilbert Ferry Rd Se,Attalla,AL,35954,US,256-538-3811,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",33.993612,-86.093629,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f496,Bryan Supercenter,https://www.walmart.com/store/322/bryan-tx/details,2200 Briarcrest Dr,Bryan,TX,77802,US,979-776-6441,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",30.6574,-96.330396,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f498,Brenham Supercenter,https://www.walmart.com/store/321/brenham-tx/details,203 Us Loop 290 West,Brenham,TX,77833,US,979-836-1118,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",30.139992,-96.393143,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f49a,Bristow Supercenter,https://www.walmart.com/store/324/bristow-ok/details,105 W Highway 16,Bristow,OK,74010,US,918-367-3335,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.844007,-96.394808,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f49b,Richmond Supercenter,https://www.walmart.com/store/325/richmond-mo/details,908 Walton Way,Richmond,MO,64085,US,816-776-5834,"monday - friday : 06:00-01:00, saturday : 06:00-01:00, sunday : 06:00-01:00",39.263479,-93.963432,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4a1,Jackson Supercenter,https://www.walmart.com/store/335/jackson-tn/details,2196 Emporium Dr,Jackson,TN,38305,US,731-664-1157,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.668347,-88.851516,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4a2,Sulphur Supercenter,https://www.walmart.com/store/331/sulphur-la/details,525 N Cities Service Hwy,Sulphur,LA,70663,US,337-625-2849,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",30.233061,-93.328042,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4a3,Beaver Dam Supercenter,https://www.walmart.com/store/333/beaver-dam-ky/details,1701 N Main St,Beaver Dam,KY,42320,US,270-274-9608,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.429567,-86.880124,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4a4,Carlinville Supercenter,https://www.walmart.com/store/334/carlinville-il/details,18600 Shipman Blackt,Carlinville,IL,62626,US,217-854-7082,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",39.267994,-89.894417,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4a5,Sheridan Supercenter,https://www.walmart.com/store/336/sheridan-ar/details,1308 S Rock St,Sheridan,AR,72150,US,870-942-7171,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",34.291348,-92.397163,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4a7,Fredericktown Supercenter,https://www.walmart.com/store/337/fredericktown-mo/details,1025 Walton Dr,Fredericktown,MO,63645,US,573-783-5581,"monday - friday : 06:00-23:00, saturday : 06:00-23:00, sunday : 06:00-23:00",37.5589096,-90.3197291,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4a9,Fordyce Store,https://www.walmart.com/store/339/fordyce-ar/details,1123 Highway 79 167 Byp,Fordyce,AR,71742,US,870-352-5167,"monday - friday : 07:00-22:00, saturday : 07:00-22:00, sunday : 07:00-22:00",33.820498,-92.435566,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4aa,Marysville Supercenter,https://www.walmart.com/store/341/marysville-ks/details,1174 Pony Express Hwy,Marysville,KS,66508,US,785-562-2390,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",39.843391,-96.605108,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4ab,Hiawatha Supercenter,https://www.walmart.com/store/342/hiawatha-ks/details,701 Hopi St,Hiawatha,KS,66434,US,785-742-7445,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",39.846387,-95.560036,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4ac,Palestine Supercenter,https://www.walmart.com/store/345/palestine-tx/details,2223 S Loop 256,Palestine,TX,75801,US,903-729-4441,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",31.736555,-95.616596,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4b5,Graham Supercenter,https://www.walmart.com/store/353/graham-tx/details,2121 State Highway 16 S,Graham,TX,76450,US,940-549-7714,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",33.082267,-98.58074,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4b8,Versailles Supercenter,https://www.walmart.com/store/357/versailles-mo/details,1003 W Newton St,Versailles,MO,65084,US,573-378-4668,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",38.4342477,-92.8588751,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4b9,Auburn Supercenter,https://www.walmart.com/store/356/auburn-al/details,1717 S College St,Auburn,AL,36832,US,334-821-2493,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.570858,-85.49657,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4be,Marshall Supercenter,https://www.walmart.com/store/363/marshall-mo/details,855 Cherokee Dr,Marshall,MO,65340,US,660-886-6852,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",39.111569,-93.216447,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4c4,Dodge City Supercenter,https://www.walmart.com/store/372/dodge-city-ks/details,1905 N 14th Ave,Dodge City,KS,67801,US,620-225-3917,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.768588,-100.035792,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4c6,Granbury Supercenter,https://www.walmart.com/store/371/granbury-tx/details,735 E Highway 377,Granbury,TX,76048,US,817-573-3791,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.432088,-97.780249,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4c7,Wellington Supercenter,https://www.walmart.com/store/370/wellington-ks/details,2022 E 16th St,Wellington,KS,67152,US,620-326-2261,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.273436,-97.373226,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4c9,Huntsville Supercenter,https://www.walmart.com/store/373/huntsville-ar/details,157 Gary Hatfield Way,Huntsville,AR,72740,US,479-738-2001,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.1128042,-93.7159682,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4ca,Bossier City Supercenter,https://www.walmart.com/store/376/bossier-city-la/details,2536 Airline Dr,Bossier City,LA,71111,US,318-747-0173,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.548268,-93.706324,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4cb,Sumter Neighborhood Market,https://www.walmart.com/store/377/sumter-sc/details,343 Pinewood Rd,Sumter,SC,29150,US,803-305-6238,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",33.906164,-80.378092,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4d0,Ottawa Supercenter,https://www.walmart.com/store/382/ottawa-ks/details,2101 S Princeton St,Ottawa,KS,66067,US,785-242-9222,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",38.581196,-95.264337,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4d2,Chandler Supercenter,https://www.walmart.com/store/387/chandler-ok/details,3100 E 1st St,Chandler,OK,74834,US,405-258-0541,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.711749,-96.842036,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4d3,Cuero Store,https://www.walmart.com/store/385/cuero-tx/details,1202 E Broadway St,Cuero,TX,77954,US,361-275-5796,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",29.089432,-97.271237,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4d4,Jennings Supercenter,https://www.walmart.com/store/386/jennings-la/details,303 E Interstate Dr,Jennings,LA,70546,US,337-824-4838,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",30.244584,-92.659001,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4d5,Copperas Cove Supercenter,https://www.walmart.com/store/381/copperas-cove-tx/details,2720 E Highway 190,Copperas Cove,TX,76522,US,254-542-7600,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",31.118184,-97.870857,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4d6,Fort Smith Supercenter,https://www.walmart.com/store/388/fort-smith-ar/details,2100 No. 62nd St.,Fort Smith,AR,72904,US,479-785-5964,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.399753,-94.363077,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4d7,Waverly Supercenter,https://www.walmart.com/store/390/waverly-tn/details,275 Walton Dr,Waverly,TN,37185,US,931-296-9235,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.084335,-87.832573,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4d8,Weatherford Supercenter,https://www.walmart.com/store/392/weatherford-ok/details,1349 E Eagle Rd,Weatherford,OK,73096,US,580-772-1408,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.524104,-98.690842,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4d9,Jackson Supercenter,https://www.walmart.com/store/393/jackson-tn/details,2171 S Highland Ave,Jackson,TN,38301,US,731-422-1614,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.551073,-88.810955,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4da,Tupelo Supercenter,https://www.walmart.com/store/391/tupelo-ms/details,2270 W Main St,Tupelo,MS,38801,US,662-844-4011,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",34.258167,-88.741172,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4dd,Moulton Supercenter,https://www.walmart.com/store/394/moulton-al/details,15445 Highway 24,Moulton,AL,35650,US,256-974-1128,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",34.4955794,-87.2769413,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4e0,Mcallen Supercenter,https://www.walmart.com/store/397/mcallen-tx/details,1200 E Jackson Ave,Mcallen,TX,78503,US,956-686-4311,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",26.188376,-98.209872,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4e6,San Marcos Supercenter,https://www.walmart.com/store/404/san-marcos-tx/details,1015 Highway 80,San Marcos,TX,78666,US,512-353-0617,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",29.8834396,-97.9121923,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4e7,Smyrna Supercenter,https://www.walmart.com/store/406/smyrna-tn/details,570 Enon Springs Rd E,Smyrna,TN,37167,US,615-355-1029,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.970935,-86.495862,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4e8,Killeen Supercenter,https://www.walmart.com/store/407/killeen-tx/details,1400 Lowes Blvd,Killeen,TX,76542,US,254-526-4102,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",31.089533,-97.729372,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4e9,Haleyville Supercenter,https://www.walmart.com/store/409/haleyville-al/details,42466 Highway 195,Haleyville,AL,35565,US,205-486-9498,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",34.2405233,-87.5987915,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4ec,Port Arthur Supercenter,https://www.walmart.com/store/408/port-arthur-tx/details,8585 Memorial Blvd,Port Arthur,TX,77640,US,409-727-4667,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",29.942076,-93.9937,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4ef,Wichita Falls Supercenter,https://www.walmart.com/store/414/wichita-falls-tx/details,5131 Greenbriar Rd,Wichita Falls,TX,76302,US,940-397-9650,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",33.850603,-98.501632,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4f1,Broussard Supercenter,https://www.walmart.com/store/415/broussard-la/details,123 Saint Nazaire Rd,Broussard,LA,70518,US,337-837-8886,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",30.144151,-91.943449,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4f4,Wichita Falls Supercenter,https://www.walmart.com/store/420/wichita-falls-tx/details,2700 Central Fwy,Wichita Falls,TX,76306,US,940-851-0629,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",33.951021,-98.529274,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4f5,Sulphur Springs Supercenter,https://www.walmart.com/store/417/sulphur-springs-tx/details,1750 S Broadway St,Sulphur Springs,TX,75482,US,903-439-3144,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",33.105801,-95.595268,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4f6,Pratt Supercenter,https://www.walmart.com/store/419/pratt-ks/details,2003 E 1st St,Pratt,KS,67124,US,620-672-7548,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.644053,-98.713481,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4f9,Decatur Supercenter,https://www.walmart.com/store/421/decatur-tx/details,800 S Highway 287,Decatur,TX,76234,US,940-627-5546,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",33.228422,-97.597203,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4fc,Greenville Supercenter,https://www.walmart.com/store/427/greenville-tx/details,7401 Interstate Highway 30,Greenville,TX,75402,US,903-455-1792,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",33.093639,-96.106315,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4fd,Zachary Supercenter,https://www.walmart.com/store/428/zachary-la/details,5801 Main St,Zachary,LA,70791,US,225-654-0313,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",30.6511982,-91.1421476,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4fe,Edinburg Supercenter,https://www.walmart.com/store/429/edinburg-tx/details,1724 W University Dr,Edinburg,TX,78539,US,956-381-6674,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",26.301269,-98.181031,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f4ff,Mayfield Supercenter,https://www.walmart.com/store/430/mayfield-ky/details,1225 Paris Rd,Mayfield,KY,42066,US,270-247-0358,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.720985,-88.629795,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f502,Talladega Supercenter,https://www.walmart.com/store/432/talladega-al/details,214 Haynes St,Talladega,AL,35160,US,256-761-1681,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",33.438556,-86.080265,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f503,Carlyle Supercenter,https://www.walmart.com/store/436/carlyle-il/details,2591 12th St,Carlyle,IL,62231,US,618-594-2465,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",38.629436,-89.376727,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f504,Huntsville Supercenter,https://www.walmart.com/store/434/huntsville-al/details,11610 Memorial Pkwy Sw,Huntsville,AL,35803,US,256-881-0581,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",34.61586,-86.570681,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f506,Huntsville Supercenter,https://www.walmart.com/store/433/huntsville-al/details,2200 Sparkman Dr Nw,Huntsville,AL,35810,US,256-852-2236,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",34.765195,-86.592346,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f507,Breckenridge Supercenter,https://www.walmart.com/store/438/breckenridge-tx/details,3800 W Walker St,Breckenridge,TX,76424,US,254-559-6579,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.761895,-98.946751,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f508,Highland Supercenter,https://www.walmart.com/store/435/highland-il/details,12495 State Route 143,Highland,IL,62249,US,618-654-4596,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",38.7607786,-89.6842294,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f50b,Hondo Supercenter,https://www.walmart.com/store/443/hondo-tx/details,109 22nd St,Hondo,TX,78861,US,830-426-4356,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",29.343977,-99.126629,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f50c,Springfield Supercenter,https://www.walmart.com/store/444/springfield-mo/details,3315 S Campbell Ave,Springfield,MO,65807,US,417-887-0855,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.153676,-93.299048,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f50e,Leitchfield Supercenter,https://www.walmart.com/store/445/leitchfield-ky/details,1801 Elizabethtown Rd,Leitchfield,KY,42754,US,270-259-5622,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",37.484701,-86.265657,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f50f,Shreveport Supercenter,https://www.walmart.com/store/448/shreveport-la/details,6235 W Port Ave,Shreveport,LA,71129,US,318-688-7700,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.4464337,-93.8677975,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f510,Del Rio Supercenter,https://www.walmart.com/store/447/del-rio-tx/details,2410 Dodson Ave,Del Rio,TX,78840,US,830-774-6034,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",29.395726,-100.900994,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f511,Shreveport Supercenter,https://www.walmart.com/store/450/shreveport-la/details,9550 Mansfield Rd,Shreveport,LA,71118,US,318-688-0538,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.388433,-93.819215,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f512,Port Arthur Supercenter,https://www.walmart.com/store/449/port-arthur-tx/details,4999 N Twin City Hwy,Port Arthur,TX,77642,US,409-962-7858,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",29.936493,-93.941153,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f514,Malden Store,https://www.walmart.com/store/453/malden-mo/details,1007 N Douglass St,Malden,MO,63863,US,573-276-5735,"monday - friday : 07:00-22:00, saturday : 07:00-22:00, sunday : 07:00-22:00",36.570405,-89.972394,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f516,Fairfield Supercenter,https://www.walmart.com/store/454/fairfield-il/details,150 Commerce Drive,Fairfield,IL,62837,US,618-842-7633,"monday - friday : 06:00-24:00, saturday : 06:00-24:00, sunday : 06:00-24:00",38.376002,-88.38918,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f518,Brownsville Supercenter,https://www.walmart.com/store/456/brownsville-tx/details,3500 W Alton Gloor Blvd,Brownsville,TX,78520,US,956-350-2022,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",25.975195,-97.520341,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f519,Covington Supercenter,https://www.walmart.com/store/459/covington-ga/details,10300 Industrial Blvd Ne,Covington,GA,30014,US,770-787-8030,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",33.610856,-83.830231,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f51c,Beeville Supercenter,https://www.walmart.com/store/463/beeville-tx/details,502 E Fm 351,Beeville,TX,78102,US,361-358-4764,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",28.422051,-97.753283,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f51d,Alvin Supercenter,https://www.walmart.com/store/462/alvin-tx/details,400 Highway 35 Byp N,Alvin,TX,77511,US,281-585-2825,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",29.421683,-95.230798,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f51e,Corpus Christi Supercenter,https://www.walmart.com/store/464/corpus-christi-tx/details,3829 Us Highway 77,Corpus Christi,TX,78410,US,361-387-0599,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",27.853628,-97.633395,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f521,Bolivar Supercenter,https://www.walmart.com/store/466/bolivar-tn/details,1604 W Market St,Bolivar,TN,38008,US,731-658-7794,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",35.279842,-89.024623,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f522,Lake Charles Supercenter,https://www.walmart.com/store/469/lake-charles-la/details,3415 Gerstner Memorial Blvd,Lake Charles,LA,70607,US,337-477-7799,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",30.195609,-93.17622,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f523,Corpus Christi Supercenter,https://www.walmart.com/store/470/corpus-christi-tx/details,1821 S Padre Island Dr,Corpus Christi,TX,78416,US,361-854-0943,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",27.737979,-97.43886,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f526,Broken Arrow Supercenter,https://www.walmart.com/store/472/broken-arrow-ok/details,2301 W Kenosha St,Broken Arrow,OK,74012,US,918-259-9126,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",36.058129,-95.817643,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f528,Round Rock Supercenter,https://www.walmart.com/store/475/round-rock-tx/details,2701 S Interstate 35,Round Rock,TX,78664,US,512-310-9024,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",30.483114,-97.669778,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f52a,Pearsall Store,https://www.walmart.com/store/478/pearsall-tx/details,819 N Oak St,Pearsall,TX,78061,US,830-334-9451,"monday - friday : 07:00-22:00, saturday : 07:00-22:00, sunday : 07:00-22:00",28.898853,-99.094236,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f52c,Altus Supercenter,https://www.walmart.com/store/479/altus-ok/details,2500 N Main St,Altus,OK,73521,US,580-482-8189,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",34.664235,-99.331291,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f52e,West Columbia Store,https://www.walmart.com/store/482/west-columbia-tx/details,301 N Columbia Dr,West Columbia,TX,77486,US,979-345-3147,"monday - friday : 07:00-23:00, saturday : 07:00-23:00, sunday : 07:00-23:00",29.150831,-95.658525,Open,Yes,Yes,Available,Yes,Available
64db2305ffa6d4b980a3f531,Prattville Supercenter,https://www.walmart.com/store/483/prattville-al/details,1903 Cobbs Ford Rd,Prattville,AL,36066,US,334-361-2135,"monday - friday : 00:00-24:00, saturday : 00:00-24:00, sunday : 00:00-24:00",32.463123,-86.416339,Open,Yes,Yes,Available,Yes,Available
