Product_Url,Product_Name,List_Price,Sale_Price,Brand,Category,Aisle,Shelf,,Quantity,,,,,
https://www.walmart.com/ip/Seachoice-86390-Adjustable-Polyethylene-Dog-Life-Vest-with-Grab-Handle-Red-and-Black-Size-Small-15-to-20-Pounds/638486829,"Seachoice 86390 Adjustable Polyethylene Dog Life Vest, with Grab Handle, Red and Black, Size Small, 15 to 20 Pounds",42.74,42.74,Seachoice,Sports & Outdoors,3, F,Aisle: 3  shelf:F,4,,,,,
https://www.walmart.com/ip/Finether-Toddler-Princess-Large-Outdoor-Bag-Playhouse-Hexagon-Kids-Girls-Tent-Play-Portable-Gift-Pink-Carrying-Castle-Tent-Indoor-Folds/694463419,"Finether Princess Castle Play Tent for Girls Toddler, Hexagon Large Princess Tent, Portable Indoor and Outdoor Playhouse, Folds into a Carrying Bag, Gift for Kids, Pink",33.99,33.99,Finether,Baby,3, H,Aisle: 3  shelf:H,6,,,,,
https://www.walmart.com/ip/SPI-SPORT-PART-Replacement-Gas-Cap-for-Snowmobile-SKI-DOO-FORMULA-S-SLS-1995-1998/404949379,"SPI-SPORT PART Replacement Gas Cap for Snowmobile SKI-DOO FORMULA S, SLS 1995-1998",8.94,8.94,Spi-Sport Part,Sports & Outdoors,3, G,Aisle: 3  shelf:G,8,,,,,
https://www.walmart.com/ip/Urinal-Cakes-Cherry-Scent-Urinal-Deodorizing-Block-Fresh-Clean-Scent-Case-of-12/761137949,"Urinal Cakes, Cherry Scent Urinal Deodorizing Block, Fresh Clean Scent (Case of 12)",13.49,13.49,Tapix,Household Essentials,4, H,Aisle: 4  shelf:H,2,,,,,
https://www.walmart.com/ip/Birchwood-Casey-49052-2-In-1-Gong-Hanger-Steel-Black/268416398,Birchwood Casey 49052 2-In-1 Gong Hanger Steel Black,19.42,19.42,Birchwood Casey,Sports & Outdoors,4, G,Aisle: 4  shelf:G,3,,,,,
https://www.walmart.com/ip/Set-Teddy-Coverlet-Design-Bear-Set-Chick-Apricot-Bedspread-Ribbon-Feeder-Cinnamon-Decorative-Ambesonne-Blue-Pacifier-Included-Baby-Kitty-Sun-Pale-Sha/785547969,"Baby Bedspread Set, Newborn Sun Teddy Bear Ribbon Feeder Pacifier Chick Kitty Cat Design, Decorative Quilted Coverlet Set with Pillow Shams Included, Pale Blue Cinnamon Apricot, by Ambesonne",89.99,89.99,Ambesonne,Home,5, F,Aisle: 5  shelf:F,9,,,,,
https://www.walmart.com/ip/Unique-BargainsPortable-Bicycle-Cycling-Tyre-Tire-Schrader-Presta-Dual-Valve-Air-Pump-Inflator/928456958,Unique BargainsPortable Bicycle Cycling Tyre Tire Schrader Presta Dual Valve Air Pump Inflator,19.62,19.62,Unique Bargains,Shop by Brand,4, F,Aisle: 4  shelf:F,4,,,,,
https://www.walmart.com/ip/Gerber-First-Essentials-Latex-Nipples-6-ea-Pack-of-3/46221160,Gerber First Essentials Latex Nipples 6 ea (Pack of 3),8.75,8.75,Gerber,Baby,5, G,Aisle: 5  shelf:G,10,,,,,
https://www.walmart.com/ip/3-Pack-Lavazza-Italian-Qualita-Oro-Whole-Beans-Coffee-2-2-lbs/633119259,(3 Pack) Lavazza Italian Qualita Oro Whole Beans Coffee - 2.2 lbs,52.99,52.99,Italys Favorite Coffee,Food,6, G,Aisle: 6  shelf:G,2,,,,,
https://www.walmart.com/ip/2-Pack-RID-X-Septic-Treatment-2-Month-Supply-Of-Septi-Pacs-2-1-oz/757848965,"2 Pack - RID-X Septic Treatment, 2 Month Supply Of Septi-Pacs, 2.1 oz",27.86,27.86,Rid-X,Household Essentials,6, H,Aisle: 6  shelf:H,5,,,,,
https://www.walmart.com/ip/Xanthan-Gum-Powder-4-oz-ZIN-526026/223821059,"Xanthan Gum Powder (4 oz, ZIN: 526026)",11.91,11.91,Larissa Veronica,Food,6, F,Aisle: 6  shelf:F,5,,,,,
https://www.walmart.com/ip/Manukaguard-Nutralize-Maple-Lemon-7-Ounce-Pack-of-2/970858621,"Manukaguard Nutralize Maple Lemon 7 Ounce, Pack of 2",47.18,47.18,Manukaguard,Health,7, F,Aisle: 7  shelf:F,5,,,,,
https://www.walmart.com/ip/That-s-It-Fruit-Bar-Apple-Apricot-12-Ct/117724608,"Thats It, Fruit Bar Apple + Apricot, 12 Ct",18.99,18.99,Thats it.,Food,8, G,Aisle: 8  shelf:G,1,,,,,
https://www.walmart.com/ip/Isopure-Zero-Carb-Protein-Powder-Banana-Cream-50g-Protein-1lb-16oz/192471014,"Isopure Zero Carb Protein Powder, Banana Cream, 50g Protein, 1lb, 16oz",19.99,13.37,Isopure,Health,8, H,Aisle: 8  shelf:H,9,,,,,
https://www.walmart.com/ip/Teeth-Bite-Rubber-Puppy-Funny-Training-Ball-Chew-Toys-Play-Fetch-With-Carrier-Rope-Pet-Dog/711090446,Teeth Bite Rubber Puppy Funny Training Ball Chew Toys Play Fetch With Carrier Rope Pet Dog,16.23,16.23,Xinhuaya,Pets,9, H,Aisle: 9  shelf:H,2,,,,,
https://www.walmart.com/ip/Mastrad-Baby-A53409-Orange-Babycaps-Spout-with-Carrying-Case-2-pk/100267491,"Mastrad Baby A53409 Orange Babycaps Spout with Carrying Case, 2 pk",10.98,10.98,Mastrad,Baby,8, F,Aisle: 8  shelf:F,2,,,,,
https://www.walmart.com/ip/Nike-Women-s-Woven-Innovation-Links-Golf-Skort-Size-M/592905148,Nike Womens Woven Innovation Links Golf Skort Size M,49.95,49.95,Nike,Sports & Outdoors,9, F,Aisle: 9  shelf:F,4,,,,,
https://www.walmart.com/ip/Cycra-1CYC-6909-12-Fork-Guards/168989935,Cycra 1CYC-6909-12 Fork Guards,43.67,43.67,Cycra Racing,Sports & Outdoors,10, F,Aisle: 10  shelf:F,8,,,,,
https://www.walmart.com/ip/ACE-Knee-Brace-Small-1-Each/728298715,ACE Knee Brace Small 1 Each,9.69,9.69,Ace,Sports & Outdoors,10, G,Aisle: 10  shelf:G,8,,,,,
https://www.walmart.com/ip/Remedy-Olivamine-Calazime-Skin-Protectant-Paste-4-oz-Pack-of-3/46240327,Remedy Olivamine Calazime Skin Protectant Paste 4 oz (Pack of 3),34.09,34.09,Remedy,Personal Care,10, H,Aisle: 10  shelf:H,3,,,,,
https://www.walmart.com/ip/Clam-Tungsten-Tool-Rubber-Dipped-Hemostat/572628786,Clam Tungsten Tool - Rubber Dipped Hemostat,9.99,8.99,CLAM PRO TACKLE,Sports & Outdoors,11, F,Aisle: 11  shelf:F,5,,,,,
https://www.walmart.com/ip/AG13-LR44-Alkaline-Button-Watch-Battery-1-5V-100-Pack-FREE-SHIPPING/110178404,AG13 / LR44 Alkaline Button Watch Battery 1.5V - 100 Pack - FREE SHIPPING,24.99,24.99,BBW,Household Essentials,12, F,Aisle: 12  shelf:F,4,,,,,
https://www.walmart.com/ip/SPAM-Canned-Hormel-Co-SPAM-Brand-Distressed-Logo-Royal-Blue-Adult-T-Shirt-Tee/743549847,SPAM Canned Hormel & Co. SPAM Brand Distressed Logo Royal Blue Adult T-Shirt Tee,26.95,26.95,SPAM,Food,14, F,Aisle: 14  shelf:F,7,,,,,
https://www.walmart.com/ip/PEDIGREE-MARROBONE-Dog-Treats-Real-Beef-Flavor-6-lb-Pack/24190992,"PEDIGREE MARROBONE Dog Treats Real Beef Flavor, 6 lb. Pack",12.98,12.98,Pedigree,Pets,5, C,Aisle: 5  shelf:C,9,,,,,
https://www.walmart.com/ip/Doodle-Dot-Patch-Blue-and-Grey-Crib-Bedding-20-Piece-Nursery-Essentials-Set/426830689,Doodle & Dot Patch Blue and Grey Crib Bedding - 20 Piece Nursery Essentials Set,199.99,199.99,The Peanut Shell,Baby,7, A,Aisle: 7  shelf:A,10,,,,,
https://www.walmart.com/ip/Blue-Beach-Cruiser-Handle-Bar-Grip-For-Bicycles/205883521,Blue Beach Cruiser Handle Bar Grip For Bicycles,6.5,6.5,Hands On,Sports & Outdoors,3, B,Aisle: 3  shelf:B,2,,,,,
https://www.walmart.com/ip/Balmex-Diaper-Rash-Cream-with-Zinc-Oxide-4-oz/260449424,"Balmex Diaper Rash Cream with Zinc Oxide, 4 oz",5.99,5.99,Balmex,Baby,8, D,Aisle: 8  shelf:D,4,,,,,
https://www.walmart.com/ip/Price-case-Nature-s-Path-Cereal-Coconut-Csh-Butter-Case-of-6-10-OZ/324567158,(Price/case)Natures Path - Cereal Coconut Csh Butter - Case of 6 - 10 OZ,54.65,54.65,Natures Path,Food,2, A,Aisle: 2  shelf:A,8,,,,,
https://www.walmart.com/ip/Mineral-Fusion-Gradual-Self-Tan-Lotion-Medium-Dark-5-oz/914409666,Mineral Fusion - Gradual Self Tan Lotion - Medium/Dark - 5 oz.,31.98,31.98,Mineral Fusion,Personal Care,6, B,Aisle: 6  shelf:B,4,,,,,
https://www.walmart.com/ip/FAST-3-FASTPITCH-softball-bat-aluminium-X830-33/787801528,"FAST 3 - FASTPITCH softball bat, aluminium X830 (33"")",69,69,barnett,Sports & Outdoors,1, C,Aisle: 1  shelf:C,1,,,,,
https://www.walmart.com/ip/Marucci-Pittards-Reserve-Gray-Medium-Batting-Gloves/116003708,Marucci Pittards Reserve Gray Medium Batting Gloves,44.99,44.99,Marucci,Sports & Outdoors,4, A,Aisle: 4  shelf:A,6,,,,,
https://www.walmart.com/ip/Prevail-Air-Maximum-Plus-Absorbency-Stretchable-Incontinence-Briefs-Adult-Diapers-Size-2-52-Count/564350448,"Prevail Air Maximum Plus Absorbency Stretchable Incontinence Briefs / Adult Diapers, Size 2, 52 Count",34.35,34.35,Prevail,Personal Care,9, D,Aisle: 9  shelf:D,4,,,,,
https://www.walmart.com/ip/la-cross-deluxe-corn-callus-timmer/239901926,la cross deluxe corn & callus timmer,9.75,9.75,Sally Hansen,Health,11, B,Aisle: 11  shelf:B,4,,,,,
https://www.walmart.com/ip/Fugacal-12Pcs-Box-Toenail-Correction-Tool-6-Sizes-Ingrown-Wire-Fixer-Toe-Nail-Recover-Foot-Care-Pedicure-Tool-Ingrown-Wire/111066890,"Fugacal 12Pcs/Box Toenail Correction Tool 6 Sizes Ingrown Wire Fixer Toe Nail Recover Foot Care, Pedicure Tool, Ingrown Wire",8.34,8.34,Fugacal,Health,10, A,Aisle: 10  shelf:A,9,,,,,
https://www.walmart.com/ip/Reebok-Mens-Hydrorush-Tr-Black-Cross-Training-Shoes-Size-10-5/488554773,Reebok Mens Hydrorush Tr Black Cross Training Shoes Size 10.5,38.99,38.99,Reebok,Clothing,12, C,Aisle: 12  shelf:C,4,,,,,
https://www.walmart.com/ip/Harry-Potter-Ilustrated-Hogwart-s-Crest-Dog-Pet-Bandana/682111958,Harry Potter Ilustrated Hogwarts Crest Dog Pet Bandana,10.99,10.99,Graphics and More,Pets,15, B,Aisle: 15  shelf:B,4,,,,,
https://www.walmart.com/ip/Simply-Scrumptous-Fat-Free-Blueberry-Muffins/448279726,Simply Scrumptous Fat Free Blueberry Muffins,19.4,19.4,Simply Scrumptous,Food,14, D,Aisle: 14  shelf:D,10,,,,,
https://www.walmart.com/ip/Blast-Energy-Power-Spearmint-Gum-12-Individual-6-Piece-Packs/480357719,Blast Energy Power Spearmint Gum 12 Individual 6 Piece Packs,22.07,22.07,Blast Power Gum,Food,1, F,Aisle: 1  shelf:F,1,,,,,
https://www.walmart.com/ip/Flexware/55150149,Flexware,19.93,19.93,Ultimate Survival Technologies,Sports & Outdoors,1, H,Aisle: 1  shelf:H,7,,,,,
https://www.walmart.com/ip/bed-Underpad-Pads-use-Pack-Standard-cats-Platinum-Reusable-Green-bunny-pet-Bed-dogs-great-Care-reusable-Pad-34x36-5-incontinence-pads-Washable/705357914,"Platinum Care Pads 5 Pack, Bed Pad Standard Reusable Underpad Washable 34x36 (Green) for use with incontinence, reusable pet pads, reusable bed pads, great for dogs, cats, and bunny",45.25,45.25,Platinum Care Pads,Pets,1, G,Aisle: 1  shelf:G,4,,,,,
https://www.walmart.com/ip/LHCER-Pain-Relief-Bunion-Protector-Sleeves-Hallux-Valgus-Straighteners-Bunion-Corrector-Set-Toe-Separator-Bunion-Corrector-Set/164175742,"LHCER Pain Relief Bunion Protector Sleeves Hallux Valgus Straighteners Bunion Corrector Set, Toe Separator, Bunion Corrector Set",9.91,9.91,LHCER,Health,1, K,Aisle: 1  shelf:K,10,,,,,
https://www.walmart.com/ip/Saniderm-tattoo-bandage-in-8-x-8-yard-roll-Clear-Adhesive-Antibacterial-bandage/170926154,Saniderm tattoo bandage in 8″ x 8 yard roll Clear Adhesive Antibacterial bandage,39.29,39.29,Saniderm,Health,1, J,Aisle: 1  shelf:J,4,,,,,
https://www.walmart.com/ip/Disney-Mickey-Changing-Table-Cover-Blue/616151539,"Disney Mickey Changing Table Cover, Blue",9.55,9.55,Disney,Baby,1, L,Aisle: 1  shelf:L,10,,,,,
https://www.walmart.com/ip/Truform-Stockings-Thigh-High-Closed-Toe-Dot-Top-30-40-mmHg-Beige-Medium/167149447,"Truform Stockings, Thigh High, Closed Toe, Dot Top: 30-40 mmHg, Beige, Medium",28.99,28.99,Truform,Clothing,1, N,Aisle: 1  shelf:N,5,,,,,
https://www.walmart.com/ip/Brut-48-Hr-Anti-perspirant-Deodorant-Stamina-Scent-2-Oz/128980444,"Brut 48 Hr Anti-perspirant Deodorant, Stamina Scent, 2 Oz",2.2,2.2,Brut,Personal Care,1, M,Aisle: 1  shelf:M,2,,,,,
https://www.walmart.com/ip/2008-2016-Jeep-Wrangler-JK-Spare-Tire-Bike-Rack-Carrier-Add-on-New-MOPAR-OEM/391932020,2008-2016 Jeep Wrangler JK Spare Tire Bike Rack & Carrier Add on New MOPAR OEM,249.85,249.85,Mopar,Auto & Tires,2, N,Aisle: 2  shelf:N,9,,,,,
https://www.walmart.com/ip/Valor-Fitness-EX-10-Olympic-Sleeve-Adapter/37377140,Valor Fitness EX-10 Olympic Sleeve Adapter,24.98,24.98,Valor Fitness,Sports & Outdoors,2, M,Aisle: 2  shelf:M,2,,,,,
https://www.walmart.com/ip/IRON-OUT-Automatic-Toilet-Bowl-Cleaner-4-Tablets/821023695,"IRON OUT Automatic Toilet Bowl Cleaner, 4 Tablets",11.89,11.89,Iron OUT,Household Essentials,2, L,Aisle: 2  shelf:L,6,,,,,
https://www.walmart.com/ip/3-Pack-Vaseline-Men-Body-Face-Lotion-Fast-Absorbing-20-3-oz/781307816,"3 Pack - Vaseline Men Body & Face Lotion, Fast Absorbing 20.3 oz",20.38,20.38,Vaseline,Personal Care,2, G,Aisle: 2  shelf:G,7,,,,,
https://www.walmart.com/ip/Almond-Breeze-Original-Almond-Creamer-1-Quart/858115436,"Almond Breeze Original Almond Creamer, 1 Quart",0,0,Blue Diamond,Food,2, F,Aisle: 2  shelf:F,10,,,,,
https://www.walmart.com/ip/Mickey-Mouse-Clubhouse-Edible-Cake-Topper-Sugar-1-4-Sheet-Cake-Decoration-Image/759117546,Mickey Mouse Clubhouse Edible Cake Topper Sugar 1/4 Sheet Cake Decoration Image,14.47,14.47,Fun Cake Toppers,Food,3, F,Aisle: 3  shelf:F,4,,,,,
https://www.walmart.com/ip/Core-Kitchen-Clean-Solutions-In-Sink-Silicone-Drain-Strainer-with-Lid-Teal/843590445,Core Kitchen Clean Solutions In-Sink Silicone Drain Strainer with Lid - Teal,11.95,11.95,Core Kitchen,Household Essentials,3, H,Aisle: 3  shelf:H,10,,,,,
https://www.walmart.com/ip/SportRack-SR3152-Pursuit-3-Rear-Mount-Bike-Carrier-3-Bikes-Granite-Gray/23578485,"SportRack SR3152 Pursuit 3 Rear Mount Bike Carrier, 3-Bikes, Granite Gray",74.34,74.34,SportRack,Sports & Outdoors,3, G,Aisle: 3  shelf:G,10,,,,,
https://www.walmart.com/ip/HURRISE-Adjustable-Neoprene-Tennis-Golfers-Elbow-Brace-Wrap-Arm-Protection-Support-Strap-Band/542772315,HURRISE Adjustable Neoprene Tennis Golfers Elbow Brace Wrap Arm Protection Support Strap Band,10.79,10.79,HURRISE,Health,4, H,Aisle: 4  shelf:H,8,,,,,
https://www.walmart.com/ip/EOTVIA-Inflatable-Kayak-Green-PVC-Inflatable-Two-Person-Rowing-Air-Boat-Fishing-Drifting-Diving-Tool-Inflatable-Two-Person-Boat/732133100,"EOTVIA Inflatable Kayak,Green PVC Inflatable Two Person Rowing Air Boat Fishing Drifting Diving Tool, Inflatable Two Person Boat",51.35,51.35,EOTVIA,Sports & Outdoors,4, G,Aisle: 4  shelf:G,1,,,,,
https://www.walmart.com/ip/100Pcs-Empty-Tea-Bags-with-String-Heal-Seal-Filter-Paper-for-Herb-Loose-Tea/816474820,100Pcs Empty Tea Bags with String Heal Seal Filter Paper for Herb Loose Tea,6.98,6.98,Empire,Food,5, F,Aisle: 5  shelf:F,1,,,,,
https://www.walmart.com/ip/shimano-bottom-shifter-cover-screw-deore-m510/434899807,"shimano bottom shifter cover & screw, deore-m510",11.13,11.13,Shimano,Sports & Outdoors,4, F,Aisle: 4  shelf:F,6,,,,,
https://www.walmart.com/ip/2-Pack-Gold-Bond-Diabetic-Skin-Relief-Foot-Cream-3-4-oz-Each/129090021,2 Pack - Gold Bond Diabetic Skin Relief Foot Cream 3.4 oz Each,15.95,15.95,Gold Bond,Health,5, G,Aisle: 5  shelf:G,4,,,,,
https://www.walmart.com/ip/755-Mini-Indicator-Lamp-6-3-Volt-0-15-Amp-T3-25-Bulb-Miniature-Bayonet-Base-10-Pack-Amps-15-By-Eiko/154743517,"- 755 Mini Indicator Lamp - 6.3 Volt - 0.15 Amp - T3.25 Bulb - Miniature Bayonet Base - 10 Pack, Amps: .15 By Eiko",9.19,9.19,Eiko,Household Essentials,6, G,Aisle: 6  shelf:G,5,,,,,
https://www.walmart.com/ip/Summer-Infant-Deluxe-Baby-Bather-Blue/293096447,"Summer Infant Deluxe Baby Bather, Blue",52.79,52.79,Summer Infant,Baby,6, H,Aisle: 6  shelf:H,1,,,,,
https://www.walmart.com/ip/Dr-Bronner-s-Citrus-Orange-Pure-Castile-Liquid-Soap-16-oz/26597429,Dr. Bronners Citrus Orange Pure-Castile Liquid Soap - 16 oz,9.97,9.97,Dr. Bronners,Personal Care,6, F,Aisle: 6  shelf:F,9,,,,,
https://www.walmart.com/ip/BEER-NUTS-12-Pack-1-9-oz-Bag-Original-Bar-Mix/689408028,BEER NUTS - 12 Pack - 1.9 oz Bag | Original Bar Mix,24.99,24.99,BN Direct Sales,Food,7, F,Aisle: 7  shelf:F,7,,,,,
https://www.walmart.com/ip/CardioChek-Multi-Chemistry-Control/40868835,CardioChek Multi-Chemistry Control,51.09,51.09,,Health,8, G,Aisle: 8  shelf:G,7,,,,,
https://www.walmart.com/ip/In-Room-Sharps-Container-1-Piece-11-H-X-10-3-4-W-X-4-3-4-D-Inch-5-Quart-Translucent-Horizontal-Entry-Lid-85121-EACH/211297057,"In-Room Sharps Container 1-Piece 11 H X 10-3/4 W X 4-3/4 D Inch 5 Quart Translucent Horizontal Entry Lid, 85121 - EACH",10.75,10.75,In-Room,Health,8, H,Aisle: 8  shelf:H,10,,,,,
https://www.walmart.com/ip/Bayco-Products-LBC-600SCLBD-Light-Bulb-Changing-Kit-6-Piece/46514938,Bayco Products LBC-600SCLBD Light Bulb Changing Kit - 6 Piece,37.39,37.39,Bayco,Home,9, H,Aisle: 9  shelf:H,7,,,,,
https://www.walmart.com/ip/Dr-Shrink-DS-147128W-7-mil-Shrink-Wrap-14-x-128-White/24260356,"Dr. Shrink DS-147128W 7-mil Shrink Wrap - 14 x 128, White",173.37,173.37,Dr. Shrink,Household Essentials,8, F,Aisle: 8  shelf:F,1,,,,,
https://www.walmart.com/ip/Drug-test-12-Panel-Drug-Test-Cup-Test-For-12-Drugs-FDA-CLIA-Lots-as-low-as-2-48-cup/662967286,"Drug test, 12 Panel Drug Test Cup -Test For 12 Drugs- FDA CLIA, Lots as low as $2.48/cup",7.39,7.39,Turba Medical,Health,9, F,Aisle: 9  shelf:F,2,,,,,
https://www.walmart.com/ip/Don-Francisco-s-Vanilla-Nut-Flavored-Single-Cup-Coffee-Pods-24-Count-Compatible-with-Keurig-K-Cup-Machines/637314716,"Don Franciscos Vanilla Nut Flavored Single Cup Coffee Pods, 24 Count, Compatible with Keurig K-Cup Machines",14.99,12.99,Don Franciscos Coffee,Food,10, F,Aisle: 10  shelf:F,10,,,,,
https://www.walmart.com/ip/CrossWave-SpinWave-Multi-Surface-Floor-Rugs-Cleaning-Formula-32oz-by-Bissell/196463480,CrossWave & SpinWave Multi-Surface Floor & Rugs Cleaning Formula 32oz by Bissell,19.95,19.95,BISSELL,Household Essentials,10, G,Aisle: 10  shelf:G,5,,,,,
https://www.walmart.com/ip/BD-Microtainer-Safety-Lancet-Case-of-2000/495755915,"BD Microtainer Safety Lancet , Case of 2000",599.99,599.99,BD Microtainer,Health,10, H,Aisle: 10  shelf:H,4,,,,,
https://www.walmart.com/ip/Bow-Wow-Pet-Ruff-Tuff-Dog-Squeaky-Toy-3-Count/55505507,"Bow Wow Pet Ruff & Tuff Dog Squeaky Toy, 3 Count",16.99,9.88,Bow-Wow Pet,Pets,11, F,Aisle: 11  shelf:F,6,,,,,
https://www.walmart.com/ip/PRO-EARS-PREDATOR-GOLD-ELECTRONIC-EARMUFF-26-DB-BLACK/23248136,PRO EARS PREDATOR GOLD ELECTRONIC EARMUFF 26 DB BLACK,193.8,182.28,Pro Ears,Sports & Outdoors,12, F,Aisle: 12  shelf:F,4,,,,,
https://www.walmart.com/ip/Band-Aid-Brand-Hydro-Seal-Large-All-Purpose-Adhesive-Bandages-6-Count/690623002,"Band-Aid Brand Hydro Seal Large All Purpose Adhesive Bandages, 6 Count",4.46,4.46,BAND-AID Brand,Health,14, F,Aisle: 14  shelf:F,1,,,,,
https://www.walmart.com/ip/Reynolds-Pop-Up-Aluminum-Foil-Sheets-12-x-10-3-4-Silver-3000-Sheets/897212449,"Reynolds Pop-Up Aluminum Foil Sheets, 12 x 10-3/4, Silver, 3000 Sheets",180.32,180.32,Reynolds Wrap,Household Essentials,5, C,Aisle: 5  shelf:C,2,,,,,
https://www.walmart.com/ip/One-N-Only-Argan-Oil-12-in-1-Daily-Treatment-6-oz/46571982,"One N Only Argan Oil 12-in-1 Daily Treatment, 6 oz",10.79,10.79,One N Only,Beauty,7, A,Aisle: 7  shelf:A,1,,,,,
https://www.walmart.com/ip/Nourish-Organic-Rejuvenating-Argan-Body-Butter-For-Healthy-Skin-5-2-Oz/327407245,"Nourish Organic Rejuvenating Argan Body Butter For Healthy Skin, 5.2 Oz",14.18,14.18,Nourish Organic,Personal Care,3, B,Aisle: 3  shelf:B,1,,,,,
https://www.walmart.com/ip/Comfort-Axis-Adult-Short-Arm-Cast-Bandage-Protector/323163699,Comfort Axis - Adult Short Arm Cast & Bandage Protector,15.59,15.59,Comfort Axis,Health,8, D,Aisle: 8  shelf:D,4,,,,,
https://www.walmart.com/ip/Colors-of-Fall-Thanksgiving-Party-Beverage-Paper-Napkins-Tableware-5-x-5-Pack-of-16/25254993,"Colors of Fall Thanksgiving Party Beverage Paper Napkins Tableware, 5"" x 5"" Pack of 16",3,3,,Party & Occasions,2, A,Aisle: 2  shelf:A,8,,,,,
https://www.walmart.com/ip/Lumintrail-PD-603S-MTB-BMX-Road-Mountain-Bike-Bicycle-Platform-Pedals-Flat-Alloy-Sealed-Bearing-9-16-inch/100013166,"Lumintrail PD-603S MTB BMX Road Mountain Bike Bicycle Platform Pedals Flat Alloy Sealed Bearing 9/16"" inch",17.99,17.99,Lumintrail,Sports & Outdoors,6, B,Aisle: 6  shelf:B,7,,,,,
https://www.walmart.com/ip/Rawlings-Mach-EXT-Batting-Helmet-SR-RH-Navy/634369335,"Rawlings Mach EXT Batting Helmet-SR-RH, Navy",49.95,49.95,Rawlings,Sports & Outdoors,1, C,Aisle: 1  shelf:C,7,,,,,
https://www.walmart.com/ip/Koios-Functional-Beverage/839645679,Koios Functional Beverage,0,0,KOIOS,Food,4, A,Aisle: 4  shelf:A,8,,,,,
https://www.walmart.com/ip/Foldable-Electric-Wheelchair-Hitch-Carrier-Mobility-Scooter-Folding-Loading-Ramp/352933810,Foldable Electric Wheelchair Hitch Carrier Mobility Scooter Folding Loading Ramp,129.99,129.99,,Health,9, D,Aisle: 9  shelf:D,3,,,,,
https://www.walmart.com/ip/Louisville-Slugger-Black-Flame-Ultimate-Baseball-Softball-Pitching-Machine/160566183,Louisville Slugger Black Flame Ultimate Baseball & Softball Pitching Machine,199.99,199.99,Louisville Slugger,Sports & Outdoors,11, B,Aisle: 11  shelf:B,2,,,,,
https://www.walmart.com/ip/Ortopad-Elite-Girls-Eye-Patches-with-Glitter-Accents-Regular-Size-50-Per-Box/161587066,"Ortopad Elite Girls Eye Patches - with Glitter Accents, Regular Size (50 Per Box)",21.55,21.55,Ortopad,Health,10, A,Aisle: 10  shelf:A,6,,,,,
https://www.walmart.com/ip/FirstChoiceCandy-Sour-Patch-Cherries-1lb-16oz-in-Resealable-Bag/119043721,FirstChoiceCandy Sour Patch Cherries 1lb-16oz in Resealable Bag,9.99,9.99,First Choice,Food,12, C,Aisle: 12  shelf:C,2,,,,,
https://www.walmart.com/ip/2-Pack-COLD-EEZE-Cold-Remedy-Lozenges-Cherry-18-ea/516190492,"2 Pack - COLD-EEZE Cold Remedy Lozenges, Cherry 18 ea",14.67,14.67,Cold-EEZE,Health,15, B,Aisle: 15  shelf:B,5,,,,,
https://www.walmart.com/ip/Hawaiian-Isles-Kona-Classic-Coffee-24-oz-World-Market/151473776,"Hawaiian Isles Kona Classic Coffee, 24 oz. - World Market",53.28,53.28,Hawaiian Isles Kona Coffee,Food,14, D,Aisle: 14  shelf:D,9,,,,,
https://www.walmart.com/ip/AG-Hair-Natural-Dry-Lift-Texture-Volume-Paste-1-5-oz/444163868,AG Hair Natural Dry Lift Texture & Volume Paste 1.5 oz.,16.75,16.75,AG Hair,Premium Beauty,1, F,Aisle: 1  shelf:F,10,,,,,
https://www.walmart.com/ip/BAYSIDE-CANDY-TANGY-TARTS-CANDY-1LB/119043914,"BAYSIDE CANDY TANGY TARTS CANDY, 1LB",12.99,12.99,CONCORD,Food,1, H,Aisle: 1  shelf:H,2,,,,,
https://www.walmart.com/ip/Not-Your-Mother-s-Clean-Freak-Tapioca-Dry-Shampoo-Spray-7-oz/123011705,"Not Your Mothers Clean Freak Tapioca Dry Shampoo Spray, 7 oz",4.74,4.74,Not Your Mothers,Beauty,1, G,Aisle: 1  shelf:G,3,,,,,
https://www.walmart.com/ip/HERCHR-3Types-Cartridge-Wax-Depilatory-Roller-Warmer-Heater-Waxing-Body-Hair-Removal-Machine-Depilatory-Machine-Waxing-Roller/394953252,"HERCHR 3Types Cartridge Wax Depilatory Roller Warmer Heater Waxing Body Hair Removal Machine, Depilatory Machine,Waxing Roller",27.6,27.6,HERCHR,Personal Care,1, K,Aisle: 1  shelf:K,5,,,,,
https://www.walmart.com/ip/Kirkland-Signature-Whole-Fancy-Unsalted-Cashews-2-5-lbs/738280470,"Kirkland Signature Whole Fancy Unsalted Cashews, 2.5 lbs",33.99,33.99,Assortit,Food,1, J,Aisle: 1  shelf:J,7,,,,,
https://www.walmart.com/ip/Leader-Diabetic-Sock-Crew-Black-Medium-1-Pair/708687825,Leader Diabetic Sock Crew Black Medium - 1 Pair,10.57,10.57,Leader,Health,1, L,Aisle: 1  shelf:L,4,,,,,
https://www.walmart.com/ip/Teeth-Whitening-Strips-28-pcs-Professional-Teeth-Bleaching-Gel-Strip-Effective-Dental-Care-Kit/506312853,Teeth Whitening Strips 28 pcs Professional Teeth Bleaching Gel Strip Effective Dental Care Kit,9.39,9.39,Hilitand,Personal Care,1, N,Aisle: 1  shelf:N,9,,,,,
